time	W	temp4	temp5	temp6	temp7
1618453966.6486015	8.939	79.0	82.0	83.0	74.0	
1618453966.6849713	8.939	79.0	82.0	83.0	74.0	
1618453966.7312322	8.939	79.0	82.0	82.0	74.0	
1618453966.7679846	8.939	78.0	82.0	83.0	74.0	
1618453966.8052073	8.939	79.0	82.0	83.0	74.0	
1618453966.8432398	8.939	78.0	82.0	83.0	74.0	
1618453966.8828795	8.939	78.0	82.0	83.0	74.0	
1618453966.9223738	8.939	78.0	83.0	83.0	73.0	
1618453966.9591842	8.939	78.0	83.0	83.0	74.0	
1618453966.9975085	8.939	78.0	82.0	84.0	73.0	
1618453967.034982	8.939	77.0	82.0	83.0	74.0	
1618453967.0731404	8.939	79.0	82.0	83.0	74.0	
1618453967.1076498	8.733	79.0	81.0	82.0	74.0	
1618453967.1460757	8.733	79.0	82.0	83.0	74.0	
1618453967.1850138	8.733	78.0	82.0	83.0	74.0	
1618453967.2213345	8.733	78.0	82.0	83.0	74.0	
1618453967.2597895	8.733	78.0	82.0	83.0	74.0	
1618453967.2985616	8.733	78.0	82.0	83.0	73.0	
1618453967.333074	8.733	79.0	82.0	84.0	74.0	
1618453967.3705058	8.733	79.0	83.0	83.0	74.0	
1618453967.409891	8.733	79.0	82.0	84.0	74.0	
1618453967.4444604	8.733	78.0	83.0	84.0	74.0	
1618453967.4822583	8.733	79.0	82.0	84.0	73.0	
1618453967.5187876	8.733	79.0	82.0	84.0	73.0	
1618453967.556251	8.733	79.0	82.0	84.0	74.0	
1618453967.5919569	8.733	79.0	82.0	84.0	73.0	
1618453967.628885	8.733	78.0	83.0	84.0	74.0	
1618453967.663586	8.733	78.0	83.0	83.0	74.0	
1618453967.6998017	8.733	78.0	83.0	83.0	74.0	
1618453967.7364235	8.733	78.0	83.0	84.0	74.0	
1618453967.7731688	8.733	79.0	83.0	84.0	74.0	
1618453967.8083296	8.733	79.0	83.0	83.0	74.0	
1618453967.848284	8.733	79.0	82.0	83.0	74.0	
1618453967.8847125	8.733	79.0	82.0	84.0	74.0	
1618453967.9226024	8.733	79.0	82.0	84.0	74.0	
1618453967.960811	8.733	79.0	82.0	84.0	74.0	
1618453967.9985838	8.733	79.0	82.0	84.0	74.0	
1618453968.034931	8.733	79.0	83.0	85.0	74.0	
1618453968.0723393	8.733	79.0	83.0	84.0	74.0	
1618453968.1082804	8.733	78.0	83.0	84.0	74.0	
1618453968.1461263	8.973	79.0	83.0	84.0	74.0	
1618453968.1812835	8.973	79.0	83.0	84.0	74.0	
1618453968.215808	8.973	79.0	83.0	84.0	74.0	
1618453968.2519135	8.973	78.0	83.0	84.0	75.0	
1618453968.2862525	8.973	79.0	83.0	84.0	75.0	
1618453968.323098	8.973	78.0	83.0	83.0	75.0	
1618453968.3603885	8.973	79.0	83.0	84.0	74.0	
1618453968.398112	8.973	79.0	83.0	84.0	74.0	
1618453968.4350772	8.973	79.0	83.0	85.0	74.0	
1618453968.475214	8.973	79.0	83.0	84.0	74.0	
1618453968.5149136	8.973	79.0	83.0	83.0	74.0	
1618453968.550347	8.973	80.0	83.0	84.0	74.0	
