time	W	temp
1618454577.5442631	4.943	83.82	
1618454577.6356208	4.943	83.282	
1618454577.7268884	4.943	84.358	
1618454577.8265798	4.928	83.82	
1618454577.9233127	4.928	83.282	
1618454578.0177157	4.928	82.744	
1618454578.113271	4.928	83.282	
1618454578.2072966	4.928	83.82	
1618454578.2949839	4.928	83.282	
1618454578.3946967	4.928	83.82	
1618454578.4905772	4.928	83.82	
1618454578.5912378	4.928	83.282	
1618454578.68385	4.928	83.82	
1618454578.7852857	4.966	82.744	
1618454578.8834875	4.966	83.82	
1618454578.9830875	4.966	83.82	
1618454579.07351	4.966	83.82	
1618454579.167081	4.966	83.82	
1618454579.2555687	4.966	83.282	
1618454579.347768	4.966	83.82	
1618454579.4405951	4.966	83.82	
1618454579.529979	4.966	83.82	
1618454579.6215665	4.966	82.744	
1618454579.7210093	4.966	83.82	
1618454579.817545	4.992	83.82	
1618454579.917902	4.992	83.82	
1618454580.0163205	4.992	83.82	
1618454580.1163037	4.992	83.82	
1618454580.2143257	4.992	83.82	
1618454580.3141444	4.992	83.82	
1618454580.4126334	4.992	82.744	
1618454580.5125413	4.992	83.82	
1618454580.6111774	4.992	83.82	
1618454580.7076893	4.992	83.82	
1618454580.8028226	4.809	83.282	
1618454580.9047363	4.809	83.82	
1618454580.9994361	4.809	83.282	
1618454581.106655	4.809	83.82	
1618454581.205898	4.809	83.82	
1618454581.3024585	4.809	83.82	
1618454581.3990753	4.809	83.82	
1618454581.503108	4.809	83.282	
1618454581.6021848	4.809	83.282	
1618454581.70356	4.809	83.82	
1618454581.8020134	4.813	82.744	
1618454581.8992224	4.813	83.82	
1618454581.9918044	4.813	83.82	
1618454582.0886245	4.813	83.82	
1618454582.1861548	4.813	83.82	
1618454582.2860677	4.813	83.82	
1618454582.3846247	4.813	83.82	
1618454582.4837809	4.813	83.82	
1618454582.5801039	4.813	83.282	
1618454582.680755	4.813	83.82	
1618454582.7807927	4.855	83.82	
1618454582.8867006	4.855	83.282	
1618454582.9847188	4.855	82.744	
1618454583.0847888	4.855	83.82	
1618454583.1829004	4.855	83.82	
1618454583.283892	4.855	83.82	
1618454583.3828871	4.855	83.282	
1618454583.4835007	4.855	83.282	
1618454583.580675	4.855	83.82	
1618454583.6780531	4.855	83.82	
1618454583.77853	4.855	83.82	
1618454583.8791375	4.855	82.744	
1618454583.9767687	4.874	83.282	
1618454584.0790412	4.874	83.282	
1618454584.1774116	4.874	83.82	
1618454584.2772272	4.874	83.82	
1618454584.375034	4.874	83.82	
1618454584.477718	4.874	83.82	
1618454584.57531	4.874	83.82	
1618454584.6743276	4.874	83.282	
1618454584.7729356	4.775	83.82	
1618454584.8692865	4.775	83.82	
1618454584.9686475	4.775	83.82	
1618454585.0695732	4.775	83.282	
1618454585.1675315	4.775	83.82	
1618454585.2685685	4.775	83.82	
1618454585.362313	4.775	83.82	
1618454585.4617941	4.775	83.82	
1618454585.5599663	4.775	82.744	
1618454585.6573956	4.775	83.82	
1618454585.7564127	4.859	83.82	
1618454585.8584986	4.859	83.282	
1618454585.9510078	4.859	83.282	
1618454586.0494208	4.859	83.82	
1618454586.1481137	4.859	83.82	
1618454586.2491186	4.859	83.82	
1618454586.3485415	4.859	83.282	
1618454586.4524572	4.859	83.82	
1618454586.5520833	4.859	83.82	
1618454586.6506448	4.859	83.82	
1618454586.7485282	4.802	83.82	
1618454586.8548641	4.802	83.82	
1618454586.9524136	4.802	83.82	
1618454587.0512168	4.802	83.82	
1618454587.150744	4.802	83.82	
1618454587.2519045	4.802	83.82	
1618454587.3516326	4.802	83.82	
1618454587.4533947	4.802	83.82	
1618454587.5517728	4.802	83.82	
1618454587.6533105	4.802	83.82	
1618454587.7536545	4.817	83.82	
1618454587.855086	4.817	83.82	
1618454587.9541345	4.817	83.82	
1618454588.0483792	4.817	83.82	
1618454588.1511655	4.817	83.82	
1618454588.2522438	4.817	83.82	
1618454588.3542788	4.817	83.82	
1618454588.4556324	4.817	83.82	
1618454588.5569236	4.817	83.82	
1618454588.6585646	4.817	83.82	
1618454588.762481	4.851	83.82	
1618454588.8658202	4.851	83.82	
1618454588.9687915	4.851	83.82	
1618454589.0750022	4.851	83.282	
1618454589.178178	4.851	83.82	
1618454589.2776775	4.851	83.82	
1618454589.3748608	4.851	83.82	
1618454589.4755752	4.851	83.82	
1618454589.5778012	4.851	83.82	
1618454589.680503	4.851	83.82	
1618454589.7793791	4.718	83.82	
1618454589.8759465	4.718	83.82	
1618454589.97686	4.718	83.82	
1618454590.0781448	4.718	83.82	
1618454590.1762667	4.718	83.82	
1618454590.2720606	4.718	83.282	
1618454590.3722105	4.718	83.282	
1618454590.4715137	4.718	83.82	
1618454590.572053	4.718	83.82	
1618454590.6691535	4.718	83.82	
1618454590.7682877	4.828	83.82	
1618454590.8683987	4.828	83.82	
1618454590.9711733	4.828	83.82	
1618454591.0707085	4.828	83.82	
1618454591.1719112	4.828	83.82	
1618454591.2710936	4.828	83.282	
1618454591.372552	4.828	83.82	
1618454591.4767382	4.828	83.82	
1618454591.5822093	4.828	83.82	
1618454591.6816926	4.828	83.82	
1618454591.7778575	4.691	83.82	
1618454591.8810408	4.691	83.82	
1618454591.981959	4.691	84.358	
1618454592.0845041	4.691	83.82	
1618454592.184316	4.691	83.82	
1618454592.280065	4.691	83.82	
1618454592.381085	4.691	83.82	
1618454592.4854927	4.691	83.82	
1618454592.5893614	4.691	83.82	
1618454592.6919124	4.691	83.82	
1618454592.792333	4.683	83.82	
1618454592.8962924	4.683	83.82	
1618454592.996998	4.683	83.82	
1618454593.0994992	4.683	83.82	
1618454593.2009943	4.683	83.82	
1618454593.3028724	4.683	84.358	
1618454593.4014182	4.683	83.82	
1618454593.4979703	4.683	83.82	
1618454593.5989077	4.683	84.358	
1618454593.70074	4.683	83.82	
1618454593.8061626	4.859	83.82	
1618454593.9122357	4.859	83.82	
1618454594.0132513	4.859	84.358	
1618454594.1153166	4.859	83.82	
1618454594.2159219	4.859	83.82	
1618454594.320955	4.859	83.82	
1618454594.4251506	4.859	83.82	
1618454594.5265062	4.859	83.82	
1618454594.627609	4.859	83.82	
1618454594.734256	4.859	83.82	
1618454594.844722	4.733	83.82	
1618454594.949956	4.733	83.82	
1618454595.0507338	4.733	83.82	
1618454595.149031	4.733	84.358	
1618454595.2459345	4.733	83.82	
1618454595.3476918	4.733	84.358	
1618454595.4492936	4.733	83.82	
1618454595.5511088	4.733	83.82	
1618454595.6522574	4.733	83.82	
1618454595.7555707	4.779	83.82	
1618454595.8571584	4.779	84.358	
1618454595.9555693	4.779	83.82	
1618454596.0518935	4.779	83.82	
1618454596.1541133	4.779	83.82	
1618454596.2548733	4.779	83.82	
1618454596.3575084	4.779	83.82	
1618454596.4583998	4.779	83.82	
1618454596.5606184	4.779	83.82	
1618454596.6615129	4.779	83.82	
1618454596.76537	4.771	83.82	
1618454596.8671982	4.771	83.82	
1618454596.970489	4.771	84.358	
1618454597.0679197	4.771	83.82	
1618454597.1655684	4.771	83.82	
1618454597.2702467	4.771	83.82	
1618454597.373938	4.771	83.82	
1618454597.4769459	4.771	83.82	
1618454597.5789447	4.771	83.82	
1618454597.684169	4.771	84.358	
1618454597.7881696	4.874	83.82	
1618454597.8902962	4.874	83.82	
1618454597.9911914	4.874	83.82	
1618454598.0912206	4.874	83.82	
1618454598.1922545	4.874	83.82	
1618454598.2924705	4.874	84.358	
1618454598.394942	4.874	83.82	
1618454598.4958103	4.874	83.82	
1618454598.5981596	4.874	84.358	
1618454598.698931	4.874	83.82	
1618454598.798312	4.844	83.82	
1618454598.921406	4.844	83.82	
1618454599.0220037	4.844	83.82	
1618454599.1217396	4.844	83.82	
1618454599.2208025	4.844	83.82	
1618454599.3209052	4.844	83.82	
1618454599.4218843	4.844	83.82	
1618454599.5220454	4.844	83.82	
1618454599.6228416	4.844	83.82	
1618454599.7246816	4.844	83.82	
1618454599.8323648	4.802	83.82	
1618454599.9331214	4.802	83.82	
1618454600.0339944	4.802	83.82	
1618454600.134006	4.802	83.282	
1618454600.233362	4.802	83.82	
1618454600.332957	4.802	83.82	
1618454600.4319088	4.802	84.358	
1618454600.532352	4.802	83.82	
1618454600.633165	4.802	83.82	
1618454600.733762	4.802	83.82	
1618454600.8376577	4.763	83.82	
1618454600.939104	4.763	83.82	
1618454601.0396793	4.763	84.358	
1618454601.1400661	4.763	83.82	
1618454601.2414997	4.763	83.82	
1618454601.3413422	4.763	83.82	
1618454601.4398751	4.763	83.82	
1618454601.5397985	4.763	84.358	
1618454601.6387584	4.763	83.82	
1618454601.739508	4.763	83.282	
1618454601.842081	4.847	83.82	
1618454601.9428425	4.847	83.82	
1618454602.043607	4.847	83.82	
1618454602.1436176	4.847	83.82	
1618454602.2475479	4.847	83.82	
1618454602.347984	4.847	84.358	
1618454602.4488187	4.847	83.82	
1618454602.5489004	4.847	84.358	
1618454602.6503258	4.847	83.82	
1618454602.7518194	4.763	83.82	
1618454602.8529673	4.763	83.82	
1618454602.954653	4.763	83.82	
1618454603.056274	4.763	83.82	
1618454603.156503	4.763	84.358	
1618454603.2574728	4.763	83.82	
1618454603.362837	4.763	83.82	
1618454603.4695399	4.763	83.82	
1618454603.574694	4.763	83.82	
1618454603.6752903	4.763	83.82	
1618454603.77631	4.737	84.358	
1618454603.8781478	4.737	83.82	
1618454603.9829814	4.737	83.82	
1618454604.0840523	4.737	84.358	
1618454604.18393	4.737	83.82	
1618454604.2889588	4.737	83.82	
1618454604.3942666	4.737	83.82	
1618454604.4947288	4.737	83.82	
1618454604.5953915	4.737	84.896	
1618454604.697745	4.737	83.82	
1618454604.8029883	4.737	84.358	
1618454604.9085972	4.767	83.82	
1618454605.0092025	4.767	84.358	
1618454605.1103437	4.767	84.358	
1618454605.2120602	4.767	83.82	
1618454605.3188822	4.767	84.358	
1618454605.425279	4.767	83.82	
1618454605.5298636	4.767	83.82	
1618454605.630296	4.767	83.82	
1618454605.732579	4.767	84.358	
1618454605.835744	4.699	83.82	
1618454605.9412413	4.699	83.82	
1618454606.04101	4.699	84.358	
1618454606.1454792	4.699	84.358	
1618454606.2516165	4.699	84.358	
1618454606.3557706	4.699	83.82	
1618454606.458645	4.699	83.82	
1618454606.5595026	4.699	84.358	
1618454606.659379	4.699	83.82	
1618454606.7596495	4.844	83.82	
1618454606.8660462	4.844	84.358	
1618454606.9713817	4.844	84.358	
1618454607.0714922	4.844	84.896	
1618454607.1727707	4.844	83.82	
1618454607.272864	4.844	83.82	
1618454607.3776665	4.844	84.358	
1618454607.4797301	4.844	83.82	
1618454607.5811214	4.844	83.82	
1618454607.6847641	4.844	84.896	
1618454607.789256	4.714	84.358	
1618454607.8903375	4.714	83.82	
1618454607.9914312	4.714	83.82	
1618454608.0915174	4.714	83.82	
1618454608.1926825	4.714	83.82	
1618454608.2927809	4.714	83.82	
1618454608.397954	4.714	83.82	
1618454608.5039556	4.714	83.82	
1618454608.6058462	4.714	83.82	
1618454608.7059684	4.714	84.358	
1618454608.8089037	4.721	84.358	
1618454608.9095163	4.721	83.82	
1618454609.0107064	4.721	84.358	
1618454609.111018	4.721	83.82	
1618454609.217126	4.721	83.82	
1618454609.3288212	4.721	83.82	
1618454609.4305787	4.721	83.82	
1618454609.5321062	4.721	83.82	
1618454609.638613	4.721	84.358	
1618454609.7453337	4.721	83.82	
1618454609.8468862	4.721	83.82	
1618454609.9480057	4.721	83.82	
1618454610.0493283	4.721	83.82	
1618454610.1494408	4.721	83.82	
1618454610.2509992	4.721	84.358	
1618454610.3511534	4.721	83.82	
1618454610.451868	4.721	84.358	
1618454610.551588	4.721	83.82	
1618454610.6507597	4.721	84.358	
1618454610.7577734	4.767	83.82	
1618454610.8690524	4.767	84.896	
1618454610.9820385	4.767	84.358	
1618454611.0868137	4.767	84.358	
1618454611.1887429	4.767	83.82	
1618454611.2938304	4.767	84.358	
1618454611.3935468	4.767	84.358	
1618454611.4946792	4.767	84.358	
1618454611.5977423	4.767	84.358	
1618454611.7015712	4.767	83.82	
1618454611.8085694	4.744	83.82	
1618454611.9131753	4.744	83.82	
1618454612.0155756	4.744	83.82	
1618454612.1227207	4.744	84.358	
1618454612.228045	4.744	83.82	
1618454612.3308346	4.744	84.358	
1618454612.4310308	4.744	83.82	
1618454612.532183	4.744	83.82	
1618454612.632329	4.744	84.358	
1618454612.734517	4.744	84.358	
1618454612.8380063	4.886	83.82	
1618454612.943561	4.886	83.82	
1618454613.0448003	4.886	84.358	
1618454613.1456304	4.886	84.896	
1618454613.245371	4.886	84.358	
1618454613.348258	4.886	83.82	
1618454613.4542315	4.886	84.358	
1618454613.5566168	4.886	83.82	
1618454613.6606276	4.886	84.358	
1618454613.7627919	4.748	84.358	
1618454613.8632574	4.748	84.358	
1618454613.9621239	4.748	84.358	
1618454614.0619369	4.748	83.82	
1618454614.165478	4.748	84.358	
1618454614.2661211	4.748	83.82	
1618454614.3715358	4.748	84.358	
1618454614.4718494	4.748	83.82	
1618454614.5726762	4.748	84.358	
1618454614.676828	4.748	84.358	
1618454614.7917821	4.779	83.82	
1618454614.8985846	4.779	84.358	
1618454615.0043414	4.779	84.358	
1618454615.1040697	4.779	83.82	
1618454615.2080746	4.779	83.82	
1618454615.307686	4.779	84.358	
1618454615.4067376	4.779	83.82	
1618454615.511714	4.779	83.82	
1618454615.6133704	4.779	84.358	
1618454615.7243404	4.779	84.358	
1618454615.831185	4.771	84.896	
1618454615.931513	4.771	84.358	
1618454616.031596	4.771	84.896	
1618454616.1370735	4.771	84.896	
1618454616.2437074	4.771	84.896	
1618454616.3472261	4.771	84.358	
1618454616.4477565	4.771	83.82	
1618454616.5499496	4.771	83.82	
1618454616.6575062	4.771	84.358	
1618454616.7586288	4.836	83.82	
1618454616.8651786	4.836	83.82	
1618454616.9691312	4.836	83.82	
1618454617.069686	4.836	84.358	
1618454617.1691468	4.836	84.896	
1618454617.267874	4.836	84.358	
1618454617.3731258	4.836	83.82	
1618454617.4795089	4.836	84.358	
1618454617.5788782	4.836	83.82	
