time	W	temp4	temp5	temp6	temp7
1618453057.3803165	8.729	79.0	83.0	84.0	74.0	
1618453057.444069	8.729	78.0	83.0	84.0	74.0	
1618453057.5077968	8.729	78.0	82.0	84.0	74.0	
1618453057.5752103	8.729	79.0	83.0	84.0	75.0	
1618453057.63639	8.729	79.0	83.0	85.0	75.0	
1618453057.696645	8.729	79.0	83.0	85.0	75.0	
1618453057.7555292	8.729	79.0	84.0	85.0	75.0	
1618453057.8176618	8.729	80.0	84.0	85.0	75.0	
1618453057.879416	8.729	79.0	84.0	85.0	75.0	
1618453057.9395294	8.729	79.0	84.0	85.0	75.0	
1618453058.0027432	8.729	79.0	84.0	85.0	75.0	
1618453058.0659142	8.729	79.0	84.0	85.0	75.0	
1618453058.1276705	9.065	79.0	83.0	84.0	75.0	
1618453058.1908789	9.065	79.0	83.0	84.0	75.0	
1618453058.254021	9.065	79.0	83.0	84.0	75.0	
1618453058.3237185	9.065	78.0	83.0	84.0	74.0	
1618453058.385983	9.065	79.0	83.0	85.0	75.0	
1618453058.4463022	9.065	79.0	83.0	85.0	75.0	
1618453058.5053613	9.065	80.0	84.0	85.0	75.0	
1618453058.5703397	9.065	79.0	84.0	84.0	75.0	
1618453058.6353753	9.065	78.0	83.0	84.0	74.0	
1618453058.6990085	9.065	79.0	83.0	84.0	74.0	
1618453058.7599595	9.065	79.0	83.0	84.0	74.0	
1618453058.821589	9.065	79.0	83.0	84.0	75.0	
1618453058.8836877	9.065	79.0	83.0	84.0	75.0	
1618453058.9455423	9.065	79.0	84.0	85.0	75.0	
1618453059.006111	9.065	80.0	84.0	85.0	75.0	
1618453059.065168	9.065	80.0	84.0	85.0	75.0	
1618453059.130167	8.542	79.0	84.0	85.0	75.0	
1618453059.1932206	8.542	79.0	83.0	84.0	75.0	
1618453059.2587059	8.542	79.0	83.0	84.0	75.0	
1618453059.3246765	8.542	78.0	83.0	84.0	74.0	
1618453059.3851533	8.542	79.0	83.0	85.0	75.0	
1618453059.442788	8.542	79.0	84.0	85.0	75.0	
1618453059.5036786	8.542	80.0	84.0	85.0	75.0	
1618453059.5623155	8.542	80.0	84.0	86.0	76.0	
1618453059.6302018	8.542	79.0	84.0	85.0	75.0	
1618453059.6925359	8.542	79.0	83.0	85.0	75.0	
1618453059.7545288	8.542	79.0	83.0	85.0	75.0	
1618453059.8159502	8.542	79.0	83.0	84.0	75.0	
1618453059.878783	8.542	79.0	83.0	84.0	75.0	
1618453059.9412763	8.542	80.0	84.0	85.0	75.0	
1618453059.9999676	8.542	80.0	84.0	85.0	75.0	
1618453060.0634923	8.542	79.0	84.0	85.0	75.0	
1618453060.1260276	8.783	79.0	84.0	85.0	75.0	
1618453060.1875818	8.783	79.0	83.0	85.0	75.0	
1618453060.2510314	8.783	79.0	83.0	84.0	75.0	
1618453060.3153875	8.783	79.0	83.0	84.0	75.0	
1618453060.3781266	8.783	79.0	83.0	85.0	75.0	
1618453060.4407585	8.783	79.0	84.0	85.0	75.0	
1618453060.5002074	8.783	80.0	84.0	85.0	75.0	
1618453060.5596366	8.783	80.0	84.0	86.0	76.0	
1618453060.6210642	8.783	80.0	84.0	86.0	76.0	
1618453060.683229	8.783	79.0	84.0	85.0	75.0	
1618453060.7451878	8.783	79.0	84.0	85.0	75.0	
1618453060.8071082	8.783	79.0	83.0	85.0	75.0	
1618453060.8709311	8.783	79.0	83.0	84.0	75.0	
1618453060.929796	8.783	80.0	84.0	85.0	75.0	
1618453060.9903421	8.783	80.0	84.0	85.0	75.0	
1618453061.0540102	8.489	80.0	84.0	85.0	76.0	
1618453061.1153033	8.489	80.0	84.0	86.0	76.0	
1618453061.1778128	8.489	80.0	84.0	85.0	75.0	
1618453061.243893	8.489	79.0	84.0	85.0	75.0	
1618453061.308599	8.489	79.0	83.0	85.0	75.0	
1618453061.369486	8.489	79.0	83.0	85.0	75.0	
1618453061.4323766	8.489	79.0	83.0	84.0	75.0	
1618453061.4972906	8.489	79.0	83.0	84.0	75.0	
1618453061.5597575	8.489	79.0	83.0	84.0	75.0	
1618453061.6239479	8.489	79.0	83.0	84.0	74.0	
1618453061.68363	8.489	79.0	83.0	85.0	75.0	
1618453061.7510533	8.489	79.0	83.0	84.0	74.0	
1618453061.810629	8.489	80.0	84.0	85.0	75.0	
1618453061.8732138	8.489	80.0	84.0	85.0	75.0	
1618453061.9355698	8.489	80.0	84.0	85.0	75.0	
1618453061.999233	8.489	79.0	84.0	85.0	75.0	
1618453062.0605927	8.489	79.0	83.0	85.0	75.0	
1618453062.123379	8.775	79.0	83.0	84.0	75.0	
1618453062.1835964	8.775	80.0	84.0	85.0	75.0	
1618453062.2429132	8.775	79.0	84.0	85.0	76.0	
1618453062.3052633	8.775	80.0	84.0	86.0	75.0	
1618453062.364344	8.775	80.0	85.0	86.0	76.0	
1618453062.424119	8.775	80.0	85.0	86.0	76.0	
1618453062.4925306	8.775	79.0	83.0	84.0	75.0	
1618453062.5562015	8.775	79.0	83.0	85.0	75.0	
1618453062.6189563	8.775	79.0	83.0	84.0	75.0	
1618453062.6818092	8.775	79.0	83.0	85.0	75.0	
1618453062.743054	8.775	80.0	84.0	85.0	75.0	
1618453062.8034267	8.775	80.0	84.0	85.0	76.0	
1618453062.8668294	8.775	80.0	84.0	86.0	76.0	
1618453062.927789	8.775	80.0	84.0	86.0	76.0	
1618453062.996313	8.775	79.0	83.0	84.0	75.0	
1618453063.0580447	8.775	79.0	84.0	85.0	75.0	
1618453063.1206832	8.405	79.0	83.0	85.0	75.0	
1618453063.181695	8.405	79.0	84.0	85.0	75.0	
1618453063.2428224	8.405	79.0	83.0	85.0	75.0	
1618453063.3037508	8.405	79.0	84.0	85.0	75.0	
1618453063.3651273	8.405	79.0	84.0	85.0	75.0	
1618453063.4277213	8.405	79.0	83.0	84.0	75.0	
1618453063.490269	8.405	80.0	84.0	85.0	75.0	
1618453063.55387	8.405	80.0	84.0	85.0	75.0	
1618453063.616876	8.405	80.0	84.0	85.0	76.0	
1618453063.6783767	8.405	80.0	84.0	85.0	76.0	
1618453063.7394438	8.405	80.0	84.0	85.0	75.0	
1618453063.8033826	8.405	79.0	84.0	85.0	75.0	
1618453063.8665504	8.405	79.0	84.0	85.0	75.0	
1618453063.9273915	8.405	79.0	83.0	85.0	75.0	
1618453063.989202	8.405	79.0	84.0	85.0	76.0	
1618453064.0520778	8.405	80.0	84.0	85.0	76.0	
1618453064.1145432	8.779	80.0	84.0	86.0	76.0	
1618453064.176752	8.779	80.0	84.0	86.0	76.0	
1618453064.239569	8.779	80.0	84.0	85.0	76.0	
1618453064.3066156	8.779	80.0	83.0	84.0	75.0	
1618453064.3691597	8.779	79.0	84.0	85.0	75.0	
1618453064.4324987	8.779	79.0	84.0	85.0	75.0	
1618453064.4927754	8.779	79.0	83.0	85.0	75.0	
1618453064.557503	8.779	79.0	83.0	84.0	75.0	
1618453064.6231601	8.779	79.0	83.0	84.0	75.0	
1618453064.684514	8.779	79.0	83.0	84.0	75.0	
1618453064.7474382	8.779	79.0	83.0	84.0	75.0	
1618453064.8115091	8.779	79.0	83.0	84.0	75.0	
1618453064.8750722	8.779	79.0	83.0	84.0	75.0	
1618453064.9376676	8.779	79.0	83.0	84.0	75.0	
1618453065.0007036	8.779	79.0	83.0	85.0	75.0	
1618453065.0650127	8.29	79.0	83.0	84.0	75.0	
1618453065.1290739	8.29	79.0	83.0	84.0	75.0	
1618453065.1915295	8.29	79.0	83.0	84.0	75.0	
1618453065.2515185	8.29	79.0	83.0	85.0	75.0	
1618453065.3141081	8.29	80.0	84.0	85.0	76.0	
1618453065.3740575	8.29	80.0	84.0	86.0	76.0	
1618453065.4320328	8.29	80.0	84.0	86.0	76.0	
1618453065.500441	8.29	79.0	84.0	84.0	75.0	
1618453065.563086	8.29	79.0	84.0	85.0	75.0	
1618453065.6268528	8.29	79.0	83.0	85.0	75.0	
1618453065.6905708	8.29	79.0	83.0	85.0	75.0	
1618453065.7549627	8.29	79.0	83.0	85.0	75.0	
1618453065.8227684	8.29	79.0	83.0	84.0	75.0	
1618453065.8864706	8.29	79.0	83.0	84.0	75.0	
1618453065.9511921	8.29	78.0	83.0	84.0	75.0	
1618453066.01361	8.29	79.0	83.0	84.0	75.0	
1618453066.0754402	8.309	80.0	84.0	85.0	75.0	
1618453066.1352248	8.309	80.0	84.0	86.0	76.0	
1618453066.1938705	8.309	80.0	84.0	86.0	76.0	
1618453066.253965	8.309	80.0	85.0	85.0	76.0	
1618453066.317565	8.309	80.0	84.0	85.0	76.0	
1618453066.3827617	8.309	79.0	84.0	85.0	75.0	
1618453066.4459467	8.309	79.0	84.0	84.0	75.0	
1618453066.5087442	8.309	79.0	84.0	85.0	75.0	
1618453066.574272	8.309	79.0	83.0	84.0	75.0	
1618453066.6357656	8.309	79.0	83.0	85.0	75.0	
1618453066.6993144	8.309	79.0	83.0	84.0	75.0	
1618453066.7596693	8.309	79.0	83.0	84.0	75.0	
1618453066.822576	8.309	80.0	84.0	85.0	76.0	
1618453066.8861983	8.309	80.0	84.0	85.0	75.0	
1618453066.9438562	8.309	80.0	85.0	86.0	76.0	
1618453067.0051122	8.309	81.0	85.0	86.0	76.0	
1618453067.0684183	8.309	80.0	84.0	85.0	75.0	
1618453067.130403	8.63	80.0	84.0	85.0	76.0	
1618453067.1957748	8.63	79.0	84.0	85.0	75.0	
1618453067.2617059	8.63	79.0	84.0	85.0	75.0	
1618453067.324282	8.63	79.0	84.0	85.0	75.0	
1618453067.3871307	8.63	79.0	84.0	85.0	75.0	
1618453067.4496324	8.63	79.0	84.0	85.0	75.0	
1618453067.5116744	8.63	80.0	84.0	85.0	75.0	
1618453067.5748596	8.63	80.0	84.0	85.0	75.0	
1618453067.6381211	8.63	79.0	83.0	85.0	75.0	
1618453067.69698	8.63	79.0	83.0	85.0	75.0	
1618453067.7602155	8.63	79.0	83.0	85.0	75.0	
1618453067.825141	8.63	79.0	83.0	85.0	75.0	
1618453067.8871834	8.63	79.0	83.0	85.0	75.0	
1618453067.9526372	8.63	79.0	83.0	84.0	75.0	
1618453068.0154846	8.63	79.0	83.0	84.0	75.0	
1618453068.0793428	8.63	79.0	84.0	85.0	75.0	
1618453068.1430163	8.29	80.0	84.0	85.0	75.0	
1618453068.2031827	8.29	80.0	84.0	86.0	76.0	
1618453068.2634234	8.29	80.0	85.0	86.0	76.0	
1618453068.3285787	8.29	80.0	84.0	85.0	76.0	
1618453068.391302	8.29	80.0	84.0	85.0	76.0	
1618453068.4558685	8.29	79.0	84.0	85.0	76.0	
1618453068.52427	8.29	79.0	83.0	84.0	75.0	
1618453068.5860348	8.29	79.0	83.0	85.0	75.0	
1618453068.6481533	8.29	79.0	83.0	84.0	75.0	
1618453068.7096472	8.29	79.0	84.0	85.0	75.0	
1618453068.7730827	8.29	79.0	83.0	85.0	75.0	
1618453068.8367324	8.29	79.0	83.0	85.0	75.0	
1618453068.8983	8.29	79.0	84.0	85.0	75.0	
1618453068.9615374	8.29	79.0	83.0	85.0	75.0	
1618453069.0241761	8.29	79.0	83.0	84.0	75.0	
1618453069.0866523	8.29	79.0	84.0	85.0	75.0	
1618453069.1476002	8.336	80.0	84.0	86.0	76.0	
1618453069.2080529	8.336	80.0	84.0	86.0	76.0	
1618453069.2670224	8.336	80.0	85.0	86.0	76.0	
1618453069.3340178	8.336	80.0	84.0	86.0	76.0	
1618453069.400603	8.336	80.0	84.0	85.0	75.0	
1618453069.4642506	8.336	79.0	84.0	85.0	75.0	
1618453069.524946	8.336	80.0	84.0	85.0	75.0	
1618453069.5899577	8.336	79.0	83.0	84.0	75.0	
1618453069.653276	8.336	79.0	83.0	85.0	75.0	
1618453069.7199392	8.336	78.0	83.0	85.0	75.0	
1618453069.7803576	8.336	79.0	83.0	85.0	75.0	
1618453069.8442855	8.336	80.0	83.0	85.0	75.0	
1618453069.906522	8.336	80.0	84.0	85.0	76.0	
1618453069.9659576	8.336	80.0	84.0	86.0	76.0	
1618453070.0261652	8.336	80.0	85.0	86.0	76.0	
1618453070.0873444	8.393	81.0	85.0	86.0	76.0	
1618453070.1508446	8.393	80.0	84.0	85.0	76.0	
1618453070.215357	8.393	80.0	84.0	85.0	76.0	
1618453070.2801147	8.393	80.0	84.0	85.0	76.0	
1618453070.3407428	8.393	80.0	84.0	85.0	75.0	
1618453070.4044917	8.393	80.0	84.0	85.0	76.0	
1618453070.4665825	8.393	80.0	84.0	85.0	76.0	
1618453070.5371728	8.393	78.0	83.0	84.0	75.0	
1618453070.5983033	8.393	79.0	83.0	85.0	75.0	
1618453070.6608307	8.393	79.0	83.0	85.0	75.0	
1618453070.722178	8.393	79.0	84.0	85.0	75.0	
1618453070.7836375	8.393	79.0	84.0	85.0	75.0	
1618453070.8479917	8.393	79.0	83.0	85.0	75.0	
1618453070.9094553	8.393	80.0	84.0	85.0	76.0	
1618453070.9720447	8.393	80.0	84.0	86.0	76.0	
1618453071.0318358	8.393	80.0	85.0	86.0	76.0	
1618453071.0952864	8.683	80.0	85.0	86.0	76.0	
1618453071.1634912	8.683	79.0	84.0	85.0	76.0	
1618453071.2248793	8.683	80.0	84.0	85.0	76.0	
1618453071.2881238	8.683	80.0	84.0	85.0	76.0	
1618453071.3491254	8.683	80.0	84.0	85.0	76.0	
1618453071.4109845	8.683	80.0	84.0	85.0	76.0	
1618453071.4714708	8.683	80.0	84.0	85.0	76.0	
1618453071.5327368	8.683	80.0	84.0	85.0	76.0	
1618453071.5956178	8.683	80.0	84.0	85.0	76.0	
1618453071.6581867	8.683	80.0	84.0	85.0	75.0	
1618453071.7193277	8.683	79.0	84.0	85.0	75.0	
1618453071.7828228	8.683	80.0	84.0	85.0	75.0	
1618453071.8465426	8.683	80.0	84.0	85.0	75.0	
1618453071.911032	8.683	80.0	84.0	85.0	75.0	
1618453071.9758692	8.683	79.0	84.0	85.0	75.0	
1618453072.038997	8.683	80.0	84.0	85.0	75.0	
1618453072.10136	8.313	80.0	84.0	85.0	75.0	
1618453072.1680777	8.313	79.0	83.0	84.0	75.0	
1618453072.2295265	8.313	80.0	84.0	85.0	75.0	
1618453072.291462	8.313	79.0	84.0	85.0	75.0	
1618453072.3566978	8.313	79.0	84.0	85.0	75.0	
1618453072.4195664	8.313	79.0	84.0	84.0	75.0	
1618453072.4836423	8.313	79.0	83.0	84.0	75.0	
1618453072.547306	8.313	79.0	83.0	85.0	75.0	
1618453072.610722	8.313	80.0	83.0	84.0	75.0	
1618453072.6760547	8.313	80.0	83.0	85.0	75.0	
1618453072.7353868	8.313	80.0	84.0	86.0	76.0	
1618453072.7953537	8.313	81.0	84.0	86.0	76.0	
1618453072.8555768	8.313	80.0	85.0	86.0	76.0	
1618453072.9236276	8.313	79.0	84.0	86.0	76.0	
1618453072.9861524	8.313	80.0	84.0	86.0	76.0	
1618453073.0518265	8.313	80.0	84.0	85.0	76.0	
1618453073.1128407	8.313	80.0	84.0	85.0	76.0	
1618453073.1760488	8.821	80.0	84.0	85.0	76.0	
1618453073.24001	8.821	80.0	84.0	85.0	75.0	
1618453073.3042996	8.821	79.0	84.0	85.0	76.0	
1618453073.366753	8.821	79.0	83.0	85.0	76.0	
1618453073.430536	8.821	80.0	83.0	85.0	75.0	
1618453073.490805	8.821	80.0	84.0	85.0	75.0	
1618453073.555553	8.821	79.0	83.0	85.0	76.0	
1618453073.6184397	8.821	79.0	84.0	85.0	75.0	
1618453073.6841571	8.821	79.0	84.0	85.0	75.0	
1618453073.7454493	8.821	80.0	84.0	85.0	75.0	
1618453073.806351	8.821	80.0	84.0	85.0	75.0	
1618453073.8690176	8.821	80.0	84.0	85.0	76.0	
1618453073.930869	8.821	80.0	84.0	85.0	75.0	
1618453073.9958725	8.821	80.0	84.0	85.0	75.0	
1618453074.058911	8.225	79.0	84.0	85.0	75.0	
1618453074.12036	8.225	79.0	84.0	85.0	76.0	
1618453074.1856833	8.225	79.0	84.0	85.0	75.0	
1618453074.248336	8.225	80.0	84.0	85.0	76.0	
1618453074.3113203	8.225	80.0	84.0	85.0	76.0	
1618453074.3752692	8.225	79.0	84.0	85.0	76.0	
1618453074.4392757	8.225	79.0	84.0	85.0	75.0	
1618453074.5006526	8.225	80.0	84.0	85.0	75.0	
1618453074.5635152	8.225	80.0	84.0	85.0	75.0	
1618453074.6242247	8.225	79.0	84.0	85.0	75.0	
1618453074.6887586	8.225	79.0	84.0	85.0	75.0	
1618453074.7522964	8.225	80.0	84.0	85.0	75.0	
1618453074.8149757	8.225	80.0	84.0	85.0	75.0	
1618453074.8791108	8.225	79.0	84.0	85.0	75.0	
1618453074.9407773	8.225	80.0	84.0	85.0	75.0	
1618453075.003743	8.225	79.0	84.0	85.0	75.0	
1618453075.064939	8.225	80.0	84.0	85.0	76.0	
1618453075.1272678	8.225	80.0	84.0	85.0	76.0	
1618453075.193349	8.225	79.0	84.0	85.0	75.0	
1618453075.2543433	8.225	79.0	84.0	85.0	76.0	
1618453075.3193889	8.359	80.0	84.0	85.0	75.0	
1618453075.3805826	8.359	79.0	84.0	85.0	75.0	
1618453075.4430907	8.359	80.0	84.0	85.0	76.0	
1618453075.5064402	8.359	80.0	84.0	85.0	76.0	
1618453075.5683885	8.359	80.0	85.0	86.0	76.0	
1618453075.630792	8.359	80.0	84.0	85.0	76.0	
1618453075.692957	8.359	80.0	84.0	85.0	76.0	
1618453075.758832	8.359	79.0	84.0	84.0	75.0	
1618453075.8227112	8.359	79.0	83.0	84.0	75.0	
1618453075.8897078	8.359	79.0	83.0	84.0	75.0	
1618453075.9553688	8.359	79.0	83.0	84.0	75.0	
1618453076.0191734	8.359	79.0	83.0	84.0	75.0	
1618453076.0810475	8.359	79.0	83.0	84.0	75.0	
1618453076.1423502	7.836	79.0	83.0	85.0	75.0	
1618453076.2079067	7.836	79.0	83.0	84.0	75.0	
1618453076.2739437	7.836	79.0	83.0	84.0	75.0	
1618453076.3417416	7.836	79.0	83.0	84.0	75.0	
1618453076.4066465	7.836	78.0	82.0	84.0	75.0	
1618453076.4752831	7.836	78.0	82.0	83.0	74.0	
1618453076.539251	7.836	79.0	82.0	84.0	75.0	
1618453076.602314	7.836	78.0	83.0	84.0	75.0	
1618453076.664511	7.836	79.0	83.0	84.0	75.0	
1618453076.730037	7.836	79.0	83.0	84.0	75.0	
1618453076.7919488	7.836	79.0	83.0	85.0	75.0	
1618453076.8554642	7.836	79.0	83.0	84.0	75.0	
1618453076.9185019	7.836	79.0	83.0	84.0	75.0	
1618453076.9829922	7.836	79.0	83.0	85.0	75.0	
1618453077.0481806	7.836	79.0	83.0	84.0	75.0	
1618453077.1129231	7.836	79.0	83.0	84.0	75.0	
1618453077.1809666	8.18	78.0	82.0	84.0	74.0	
1618453077.248172	8.18	78.0	82.0	83.0	74.0	
1618453077.3122268	8.18	79.0	82.0	84.0	75.0	
1618453077.3731775	8.18	79.0	83.0	84.0	75.0	
1618453077.4361067	8.18	79.0	83.0	84.0	75.0	
1618453077.5001392	8.18	79.0	83.0	84.0	75.0	
1618453077.562113	8.18	79.0	83.0	84.0	75.0	
1618453077.6288552	8.18	78.0	82.0	84.0	75.0	
1618453077.6934562	8.18	78.0	82.0	84.0	74.0	
1618453077.7585578	8.18	78.0	82.0	84.0	74.0	
1618453077.8234406	8.18	79.0	82.0	84.0	75.0	
1618453077.886872	8.18	79.0	83.0	84.0	75.0	
1618453077.948762	8.18	79.0	83.0	84.0	75.0	
1618453078.0114334	8.18	79.0	83.0	84.0	75.0	
1618453078.0759265	8.18	79.0	83.0	84.0	75.0	
1618453078.1367188	8.18	79.0	83.0	85.0	75.0	
1618453078.199973	8.18	79.0	83.0	85.0	75.0	
1618453078.261165	8.18	79.0	83.0	85.0	75.0	
1618453078.3260977	8.18	78.0	83.0	84.0	75.0	
1618453078.390896	7.809	78.0	83.0	84.0	75.0	
1618453078.4606879	7.809	78.0	82.0	83.0	74.0	
1618453078.5254273	7.809	78.0	82.0	84.0	74.0	
1618453078.5933335	7.809	79.0	82.0	84.0	74.0	
1618453078.6585317	7.809	79.0	83.0	84.0	75.0	
1618453078.721612	7.809	79.0	83.0	84.0	75.0	
1618453078.7853189	7.809	79.0	83.0	84.0	75.0	
1618453078.8486938	7.809	79.0	83.0	85.0	75.0	
1618453078.90906	7.809	79.0	83.0	85.0	75.0	
1618453078.9720168	7.809	79.0	83.0	85.0	75.0	
1618453079.0348153	7.809	79.0	83.0	84.0	75.0	
1618453079.0998983	8.336	79.0	83.0	84.0	75.0	
1618453079.1650903	8.336	79.0	82.0	84.0	75.0	
1618453079.2315538	8.336	78.0	82.0	83.0	74.0	
