time	W	temp
1618452919.035257	5.206	73.598	
1618452919.080089	5.206	73.06	
1618452919.123316	5.206	73.06	
1618452919.1666048	5.206	73.06	
1618452919.2106812	5.206	73.598	
1618452919.253307	5.206	73.06	
1618452919.295995	5.206	73.598	
1618452919.3396	5.206	73.598	
1618452919.382235	5.206	73.06	
1618452919.425392	5.206	73.598	
1618452919.469288	5.206	74.136	
1618452919.5126681	5.206	74.136	
1618452919.5561025	5.206	73.598	
1618452919.6008186	5.206	73.598	
1618452919.644047	5.206	74.136	
1618452919.6870456	5.206	73.06	
1618452919.7309268	5.199	73.598	
1618452919.7736886	5.199	73.598	
1618452919.8160288	5.199	73.598	
1618452919.86071	5.199	73.598	
1618452919.9031348	5.199	73.06	
1618452919.945612	5.199	74.136	
1618452919.9908376	5.199	73.598	
1618452920.0342686	5.199	73.598	
1618452920.0778117	5.199	73.598	
1618452920.1227276	5.199	73.598	
1618452920.1653993	5.199	73.598	
1618452920.2080667	5.199	74.136	
1618452920.2516987	5.199	73.598	
1618452920.294229	5.199	73.598	
1618452920.3365645	5.199	73.598	
1618452920.3812196	5.199	73.06	
1618452920.4239278	5.199	73.598	
1618452920.4673183	5.199	73.598	
1618452920.512556	5.199	73.598	
1618452920.5558255	5.199	73.598	
1618452920.5995607	5.199	73.598	
1618452920.6435587	5.199	74.136	
1618452920.6862695	5.199	74.136	
1618452920.7291756	5.221	74.136	
1618452920.77308	5.221	73.598	
1618452920.81665	5.221	73.598	
1618452920.8596022	5.221	73.06	
1618452920.9041383	5.221	73.598	
1618452920.947454	5.221	73.598	
1618452920.9917727	5.221	74.136	
1618452921.0365298	5.221	73.06	
1618452921.0797596	5.221	73.598	
1618452921.1225986	5.221	73.06	
1618452921.166449	5.221	74.136	
1618452921.2088242	5.221	74.136	
1618452921.2513456	5.221	73.06	
1618452921.2953484	5.221	73.598	
1618452921.3384807	5.221	73.598	
1618452921.3809612	5.221	73.06	
1618452921.425882	5.221	73.598	
1618452921.4690506	5.221	73.598	
1618452921.5126536	5.221	73.598	
1618452921.557242	5.221	73.06	
1618452921.6000483	5.221	73.06	
1618452921.6427586	5.221	73.598	
1618452921.6865828	5.221	73.598	
1618452921.7295852	5.206	73.598	
1618452921.7731392	5.206	73.598	
1618452921.8172626	5.206	74.136	
1618452921.860111	5.206	73.598	
1618452921.9034603	5.206	73.06	
1618452921.9482515	5.206	74.136	
1618452921.9914672	5.206	74.136	
1618452922.0351717	5.206	73.598	
1618452922.079077	5.206	74.136	
1618452922.1219249	5.206	74.136	
1618452922.1646736	5.206	74.136	
1618452922.2088249	5.206	74.136	
1618452922.2516568	5.206	73.598	
1618452922.2952127	5.206	73.598	
1618452922.339437	5.206	73.598	
1618452922.3830814	5.206	73.598	
1618452922.426295	5.206	73.598	
1618452922.4712608	5.206	74.136	
1618452922.5145547	5.206	73.598	
1618452922.5573952	5.206	74.136	
1618452922.6012595	5.206	73.598	
1618452922.6441312	5.206	73.598	
1618452922.6862993	5.206	74.136	
1618452922.73139	5.214	74.136	
1618452922.7745361	5.214	74.136	
1618452922.8170135	5.214	73.598	
1618452922.8620176	5.214	73.598	
1618452922.9067564	5.214	74.136	
1618452922.9501624	5.214	73.598	
1618452922.9956956	5.214	74.136	
1618452923.0382679	5.214	74.136	
1618452923.081029	5.214	74.136	
1618452923.1249278	5.214	73.598	
1618452923.1674	5.214	73.598	
1618452923.209911	5.214	74.136	
1618452923.254649	5.214	74.136	
1618452923.2973156	5.214	73.598	
1618452923.3409555	5.214	74.136	
1618452923.385724	5.214	74.136	
1618452923.4289618	5.214	73.598	
1618452923.4724283	5.214	74.136	
1618452923.5162225	5.214	73.598	
1618452923.558888	5.214	73.598	
1618452923.6011536	5.214	74.136	
1618452923.6448514	5.214	74.136	
1618452923.6882873	5.214	73.598	
1618452923.7310584	5.21	74.136	
1618452923.775403	5.21	74.136	
1618452923.8186262	5.21	74.136	
1618452923.862326	5.21	73.598	
1618452923.9068184	5.21	74.136	
1618452923.9502594	5.21	74.136	
1618452923.9933515	5.21	74.136	
1618452924.0371327	5.21	74.674	
1618452924.0798428	5.21	73.598	
1618452924.122234	5.21	74.136	
1618452924.1662323	5.21	74.136	
1618452924.2096522	5.21	73.598	
1618452924.2520335	5.21	74.136	
1618452924.2968004	5.21	73.598	
1618452924.3400314	5.21	74.136	
1618452924.383388	5.21	74.136	
1618452924.4283946	5.21	74.136	
1618452924.4711015	5.21	73.598	
1618452924.5136447	5.21	74.136	
1618452924.5574913	5.21	74.136	
1618452924.6002529	5.21	74.136	
1618452924.6434605	5.21	74.136	
1618452924.6877453	5.21	74.136	
1618452924.7308505	5.221	74.136	
1618452924.7748334	5.221	74.136	
1618452924.8201714	5.221	74.136	
1618452924.86604	5.221	73.598	
1618452924.910355	5.221	74.136	
1618452924.9543464	5.221	74.136	
1618452924.997407	5.221	74.136	
1618452925.0399642	5.221	74.136	
1618452925.0841157	5.221	74.136	
1618452925.1268904	5.221	74.136	
1618452925.1704502	5.221	74.136	
1618452925.2144763	5.221	73.598	
1618452925.2576814	5.221	74.136	
1618452925.3014634	5.221	74.136	
1618452925.3458996	5.221	74.136	
1618452925.3895123	5.221	74.136	
1618452925.4323623	5.221	73.598	
1618452925.4762537	5.221	74.136	
1618452925.5191827	5.221	74.136	
1618452925.5616543	5.221	74.136	
1618452925.606809	5.221	74.136	
1618452925.6491225	5.221	74.136	
1618452925.6915672	5.221	74.136	
1618452925.7355537	5.21	74.674	
1618452925.7791371	5.21	74.136	
1618452925.8218944	5.21	74.136	
1618452925.8665934	5.21	74.136	
1618452925.9089108	5.21	74.136	
1618452925.951465	5.21	74.136	
1618452925.995217	5.21	73.598	
1618452926.0385563	5.21	74.136	
1618452926.082201	5.21	74.136	
1618452926.1266434	5.21	74.136	
1618452926.1701756	5.21	74.136	
1618452926.212945	5.21	74.136	
1618452926.256792	5.21	74.136	
1618452926.3001404	5.21	73.598	
1618452926.3429723	5.21	74.136	
1618452926.3866866	5.21	74.136	
1618452926.4303756	5.21	74.136	
1618452926.4736545	5.21	74.136	
1618452926.5189004	5.21	74.136	
1618452926.5621848	5.21	74.136	
1618452926.604998	5.21	74.674	
1618452926.6488056	5.21	74.136	
1618452926.6917145	5.21	74.136	
1618452926.7357566	5.229	74.136	
1618452926.779951	5.229	74.674	
1618452926.824791	5.229	74.136	
1618452926.8679497	5.229	74.136	
1618452926.9121103	5.229	74.136	
1618452926.9556231	5.229	74.136	
1618452926.9989178	5.229	74.136	
1618452927.0435576	5.229	74.136	
1618452927.0867429	5.229	74.136	
1618452927.1304595	5.229	74.136	
1618452927.1754057	5.229	74.136	
1618452927.2180324	5.229	74.136	
1618452927.2616513	5.229	74.136	
1618452927.3053617	5.229	74.136	
1618452927.3476868	5.229	74.136	
1618452927.3910818	5.229	74.136	
1618452927.4358382	5.229	74.136	
1618452927.4793358	5.229	74.136	
1618452927.5226707	5.229	74.136	
1618452927.5669537	5.229	74.136	
1618452927.6097894	5.229	74.674	
1618452927.6526864	5.229	74.136	
1618452927.6962788	5.229	74.136	
1618452927.739003	5.214	74.674	
1618452927.7831194	5.214	74.136	
1618452927.8266025	5.214	74.136	
1618452927.8702426	5.214	74.136	
1618452927.9136093	5.214	74.136	
1618452927.9585319	5.214	74.136	
1618452928.0026665	5.214	74.136	
1618452928.0451937	5.214	74.136	
1618452928.0891616	5.214	74.136	
1618452928.131644	5.214	74.136	
1618452928.174627	5.214	74.674	
1618452928.2193658	5.214	74.136	
1618452928.2619681	5.214	74.136	
1618452928.3043807	5.214	74.136	
1618452928.3492382	5.214	74.136	
1618452928.3926806	5.214	74.136	
1618452928.4358108	5.214	74.136	
1618452928.4803805	5.214	74.136	
1618452928.5229843	5.214	74.136	
1618452928.5657465	5.214	74.136	
1618452928.6096327	5.214	74.674	
1618452928.6522954	5.214	74.136	
1618452928.6946812	5.214	74.136	
1618452928.7391083	5.241	74.136	
1618452928.7820573	5.241	74.136	
1618452928.8253603	5.241	74.136	
1618452928.87014	5.241	74.136	
1618452928.9134576	5.241	74.136	
1618452928.9568124	5.241	74.136	
1618452929.0012853	5.241	74.136	
1618452929.0435798	5.241	73.598	
1618452929.0861242	5.241	74.136	
1618452929.1299698	5.241	74.674	
1618452929.1733916	5.241	74.674	
1618452929.2161005	5.241	74.136	
1618452929.2599423	5.241	74.674	
1618452929.3036458	5.241	74.136	
1618452929.3472097	5.241	74.674	
1618452929.3918438	5.241	74.674	
1618452929.4353075	5.241	74.674	
1618452929.4778326	5.241	74.136	
1618452929.5215716	5.241	74.674	
1618452929.5640514	5.241	74.136	
1618452929.6066065	5.241	74.136	
1618452929.6505158	5.241	74.136	
1618452929.6938653	5.241	74.136	
1618452929.7364914	5.214	74.136	
1618452929.7817261	5.214	74.136	
1618452929.8252172	5.214	74.136	
1618452929.8687458	5.214	74.136	
1618452929.9140148	5.214	74.136	
1618452929.956504	5.214	74.674	
1618452929.9991922	5.214	74.136	
1618452930.04294	5.214	74.136	
1618452930.085626	5.214	74.674	
1618452930.1294863	5.214	74.136	
1618452930.1732316	5.214	74.136	
1618452930.2159128	5.214	74.136	
1618452930.259159	5.214	74.674	
1618452930.304325	5.214	74.136	
1618452930.347747	5.214	74.674	
1618452930.3909814	5.214	73.598	
1618452930.4349883	5.214	74.674	
1618452930.4774373	5.214	74.136	
1618452930.5202339	5.214	74.136	
1618452930.5639858	5.214	74.674	
1618452930.6064432	5.214	74.136	
1618452930.6500602	5.214	74.136	
1618452930.6938865	5.214	74.136	
1618452930.7375052	5.218	74.136	
1618452930.7812326	5.218	74.136	
1618452930.8271344	5.218	74.136	
1618452930.871802	5.218	74.674	
1618452930.9142275	5.218	74.674	
1618452930.9582136	5.218	74.136	
1618452931.0006862	5.218	74.136	
1618452931.0434573	5.218	74.674	
1618452931.0881047	5.218	74.136	
1618452931.1308234	5.218	74.674	
1618452931.173447	5.218	74.674	
1618452931.2178204	5.218	74.136	
1618452931.2615447	5.218	74.136	
1618452931.304902	5.218	74.136	
1618452931.3498948	5.218	74.136	
1618452931.3925953	5.218	74.674	
1618452931.435099	5.218	74.136	
1618452931.4788604	5.218	74.136	
1618452931.521661	5.218	74.136	
1618452931.5641086	5.218	74.136	
1618452931.6084752	5.218	74.136	
1618452931.6510274	5.218	74.674	
1618452931.694276	5.218	75.212	
1618452931.739415	5.21	74.136	
1618452931.783328	5.21	74.674	
1618452931.8267345	5.21	74.674	
1618452931.8709598	5.21	75.212	
1618452931.9133682	5.21	74.674	
1618452931.955851	5.21	74.674	
1618452932.0004559	5.21	74.674	
1618452932.0438805	5.21	75.212	
1618452932.0863829	5.21	74.674	
1618452932.1305628	5.21	74.136	
1618452932.1739168	5.21	74.674	
1618452932.2177334	5.21	74.136	
1618452932.262536	5.21	74.136	
1618452932.3058565	5.21	74.674	
1618452932.3483725	5.21	74.674	
1618452932.3926542	5.21	74.136	
1618452932.4349039	5.21	74.136	
1618452932.4778855	5.21	75.212	
1618452932.5216217	5.21	74.136	
1618452932.5651312	5.21	74.136	
1618452932.607508	5.21	75.212	
1618452932.6525102	5.21	74.136	
1618452932.695915	5.21	74.674	
1618452932.7391944	5.21	75.212	
1618452932.785316	5.218	74.674	
1618452932.8282495	5.218	74.674	
1618452932.8719509	5.218	74.136	
1618452932.9159577	5.218	74.136	
1618452932.958254	5.218	74.674	
1618452933.0019422	5.218	74.674	
1618452933.0455573	5.218	74.136	
1618452933.0882428	5.218	74.674	
1618452933.1314747	5.218	74.136	
1618452933.1760263	5.218	75.212	
1618452933.2194378	5.218	74.674	
1618452933.2629611	5.218	74.136	
1618452933.3071678	5.218	74.674	
1618452933.3503397	5.218	75.212	
1618452933.392957	5.218	75.212	
1618452933.4366717	5.218	74.136	
1618452933.4792407	5.218	74.674	
1618452933.52282	5.218	74.136	
1618452933.5662518	5.218	74.674	
1618452933.6095204	5.218	74.674	
1618452933.6529849	5.218	74.136	
1618452933.698006	5.218	74.136	
1618452933.742387	5.244	74.674	
1618452933.7852936	5.244	74.136	
1618452933.8290832	5.244	74.136	
1618452933.8719428	5.244	74.136	
1618452933.9145546	5.244	75.212	
1618452933.9591231	5.244	74.136	
1618452934.0026438	5.244	74.136	
1618452934.0450318	5.244	75.212	
1618452934.0894647	5.244	75.212	
1618452934.133043	5.244	74.674	
1618452934.1761634	5.244	74.674	
1618452934.221585	5.244	74.674	
1618452934.2642407	5.244	74.136	
1618452934.3067954	5.244	75.212	
1618452934.350993	5.244	74.136	
1618452934.3935864	5.244	74.674	
1618452934.4361367	5.244	74.136	
1618452934.4808125	5.244	74.674	
1618452934.523832	5.244	74.674	
1618452934.5669844	5.244	74.136	
1618452934.6118586	5.244	74.674	
1618452934.655451	5.244	74.674	
1618452934.6987376	5.244	74.136	
1618452934.7432806	5.225	74.674	
1618452934.7862375	5.225	75.212	
1618452934.8287845	5.225	75.212	
1618452934.8725598	5.225	74.674	
1618452934.916594	5.225	75.212	
1618452934.9593925	5.225	74.674	
1618452935.0034552	5.225	74.674	
1618452935.047033	5.225	75.212	
1618452935.0906837	5.225	74.136	
1618452935.1352673	5.225	75.212	
1618452935.1791484	5.225	75.212	
1618452935.2223814	5.225	74.674	
1618452935.2662442	5.225	75.212	
1618452935.308713	5.225	75.212	
1618452935.3515458	5.225	75.212	
1618452935.3951328	5.225	74.136	
1618452935.438594	5.225	75.212	
1618452935.481001	5.225	74.674	
1618452935.5257845	5.225	75.212	
1618452935.5691388	5.225	75.212	
1618452935.6124187	5.225	75.212	
1618452935.6574726	5.225	74.674	
1618452935.7000554	5.225	75.212	
1618452935.7431593	5.244	75.212	
1618452935.787282	5.244	75.212	
1618452935.8297412	5.244	74.674	
1618452935.8731115	5.244	75.212	
1618452935.9166324	5.244	75.212	
1618452935.9594932	5.244	75.212	
1618452936.0035303	5.244	75.212	
1618452936.0484083	5.244	74.674	
1618452936.0919154	5.244	75.212	
1618452936.1352258	5.244	75.212	
1618452936.1795614	5.244	74.674	
1618452936.2220333	5.244	75.212	
1618452936.2649453	5.244	75.212	
1618452936.3086317	5.244	74.136	
1618452936.3514402	5.244	75.212	
1618452936.3945892	5.244	75.212	
1618452936.4384284	5.244	74.674	
1618452936.482	5.244	75.212	
1618452936.5253508	5.244	75.212	
1618452936.5703015	5.244	75.212	
1618452936.6135182	5.244	75.212	
1618452936.6560857	5.244	75.212	
1618452936.699813	5.244	75.212	
1618452936.7429783	5.214	75.212	
1618452936.7861068	5.214	75.212	
1618452936.8315132	5.214	74.674	
1618452936.8761754	5.214	75.212	
1618452936.9185128	5.214	75.212	
1618452936.9635487	5.214	75.212	
1618452937.0075626	5.214	75.212	
1618452937.0510142	5.214	75.212	
1618452937.0958707	5.214	75.212	
1618452937.138349	5.214	75.212	
1618452937.1808138	5.214	75.212	
1618452937.2251709	5.214	74.674	
1618452937.2679684	5.214	75.212	
1618452937.3105993	5.214	75.212	
1618452937.3553507	5.214	75.212	
1618452937.398068	5.214	74.136	
1618452937.4415	5.214	74.674	
1618452937.4863062	5.214	75.212	
1618452937.5296133	5.214	75.212	
1618452937.5729535	5.214	75.212	
1618452937.6168613	5.214	75.212	
1618452937.659412	5.214	75.75	
1618452937.7021294	5.214	75.212	
1618452937.7458189	5.241	74.136	
1618452937.7895677	5.241	75.212	
1618452937.832096	5.241	75.212	
1618452937.875982	5.241	75.212	
1618452937.9195297	5.241	75.212	
1618452937.9633327	5.241	75.212	
1618452938.0088964	5.241	75.212	
1618452938.0522132	5.241	75.212	
1618452938.0950453	5.241	74.136	
1618452938.1392224	5.241	75.212	
1618452938.181612	5.241	75.212	
1618452938.224272	5.241	74.674	
1618452938.2678409	5.241	75.212	
1618452938.3113017	5.241	75.212	
1618452938.3536303	5.241	75.212	
1618452938.3983717	5.241	75.212	
1618452938.4419303	5.241	75.212	
1618452938.4853323	5.241	74.674	
1618452938.5300953	5.241	75.212	
1618452938.572913	5.241	75.212	
1618452938.6156614	5.241	75.212	
1618452938.6596313	5.241	75.212	
1618452938.7021227	5.241	75.212	
1618452938.7456794	5.221	75.212	
1618452938.7898765	5.221	75.212	
1618452938.8326159	5.221	75.212	
1618452938.8761275	5.221	75.212	
1618452938.9220636	5.221	75.212	
1618452938.9653404	5.221	75.212	
1618452939.009563	5.221	75.212	
1618452939.0538893	5.221	74.136	
1618452939.0966768	5.221	75.212	
1618452939.139023	5.221	75.212	
1618452939.1829996	5.221	74.674	
1618452939.2256768	5.221	75.212	
1618452939.2688477	5.221	75.212	
1618452939.312692	5.221	75.212	
1618452939.3562884	5.221	74.136	
1618452939.3995368	5.221	74.674	
1618452939.444458	5.221	75.212	
1618452939.4877198	5.221	74.674	
1618452939.530382	5.221	75.212	
1618452939.5743525	5.221	75.75	
1618452939.6170404	5.221	75.212	
1618452939.659625	5.221	75.212	
1618452939.704545	5.221	75.212	
1618452939.7473469	5.233	75.212	
1618452939.790075	5.233	75.212	
1618452939.8350158	5.233	75.212	
1618452939.8785424	5.233	75.212	
1618452939.9219878	5.233	75.212	
1618452939.9666672	5.233	75.212	
1618452940.0101287	5.233	75.212	
1618452940.053061	5.233	75.212	
1618452940.0968535	5.233	75.212	
1618452940.1394103	5.233	75.212	
1618452940.182127	5.233	75.212	
1618452940.226814	5.233	75.212	
1618452940.269717	5.233	75.212	
1618452940.3131633	5.233	74.674	
1618452940.3578942	5.233	75.212	
1618452940.4012065	5.233	75.212	
1618452940.4447577	5.233	75.212	
1618452940.4884756	5.233	74.136	
1618452940.5311294	5.233	75.212	
1618452940.573909	5.233	75.212	
1618452940.617691	5.233	75.212	
1618452940.6609871	5.233	75.212	
1618452940.7032142	5.233	75.212	
1618452940.747943	5.229	75.212	
1618452940.7918677	5.229	75.212	
1618452940.8353672	5.229	75.212	
1618452940.8804967	5.229	75.212	
1618452940.9238176	5.229	75.212	
1618452940.966605	5.229	75.212	
1618452941.0116239	5.229	75.212	
1618452941.0540526	5.229	75.212	
1618452941.096863	5.229	75.212	
1618452941.140808	5.229	75.212	
1618452941.1842678	5.229	75.212	
1618452941.226412	5.229	75.212	
1618452941.271193	5.229	75.75	
1618452941.3146932	5.229	75.212	
1618452941.3580291	5.229	75.212	
1618452941.4031258	5.229	75.212	
1618452941.4457428	5.229	74.674	
1618452941.488819	5.229	75.212	
1618452941.5327227	5.229	75.212	
1618452941.57512	5.229	74.674	
1618452941.6188068	5.229	75.212	
1618452941.6625526	5.229	75.212	
1618452941.7048283	5.229	75.212	
1618452941.7483907	5.256	75.212	
1618452941.7939277	5.256	75.212	
1618452941.8374581	5.256	75.212	
1618452941.8812397	5.256	75.212	
1618452941.9255514	5.256	74.674	
1618452941.9682803	5.256	75.212	
1618452942.0110283	5.256	75.212	
1618452942.054731	5.256	75.212	
1618452942.097522	5.256	75.212	
1618452942.1408658	5.256	75.212	
1618452942.1845207	5.256	75.212	
1618452942.2278287	5.256	75.212	
1618452942.2716286	5.256	75.212	
1618452942.3162796	5.256	75.212	
1618452942.3599372	5.256	75.212	
1618452942.403111	5.256	75.212	
1618452942.4468327	5.256	75.212	
1618452942.4893417	5.256	75.212	
1618452942.5321527	5.256	75.212	
1618452942.576903	5.256	75.212	
1618452942.6196969	5.256	75.212	
1618452942.6620357	5.256	75.75	
1618452942.7072392	5.256	75.75	
1618452942.750897	5.237	75.212	
1618452942.794657	5.237	75.212	
1618452942.8401136	5.237	75.212	
1618452942.8827693	5.237	75.212	
1618452942.9255908	5.237	75.212	
1618452942.9694335	5.237	75.212	
1618452943.0129309	5.237	75.212	
1618452943.0554228	5.237	75.212	
1618452943.1000519	5.237	75.212	
1618452943.1428614	5.237	75.212	
1618452943.1860147	5.237	75.212	
1618452943.2307217	5.237	74.674	
1618452943.274232	5.237	75.212	
1618452943.317735	5.237	75.212	
1618452943.3620477	5.237	75.212	
1618452943.404581	5.237	75.212	
1618452943.4473956	5.237	75.212	
1618452943.4912226	5.237	75.212	
1618452943.534665	5.237	75.75	
1618452943.5772552	5.237	75.212	
1618452943.621383	5.237	75.212	
1618452943.6645713	5.237	75.212	
1618452943.7081797	5.237	75.212	
1618452943.7528625	5.244	75.212	
1618452943.7965868	5.244	75.75	
1618452943.8394396	5.244	75.212	
1618452943.8833766	5.244	75.75	
1618452943.9257476	5.244	75.75	
1618452943.968397	5.244	75.212	
1618452944.0124624	5.244	75.212	
1618452944.0561562	5.244	75.212	
1618452944.0984874	5.244	75.212	
1618452944.1435194	5.244	75.75	
1618452944.1868284	5.244	75.212	
1618452944.2303834	5.244	75.212	
1618452944.2759676	5.244	75.75	
1618452944.3183486	5.244	75.75	
1618452944.361193	5.244	75.212	
1618452944.4050424	5.244	75.212	
1618452944.447735	5.244	75.212	
1618452944.4911094	5.244	75.75	
1618452944.534979	5.244	75.212	
1618452944.5776699	5.244	75.212	
1618452944.620821	5.244	75.212	
1618452944.665836	5.244	75.212	
1618452944.7092667	5.244	75.212	
1618452944.7540288	5.237	75.212	
1618452944.7984734	5.237	75.75	
1618452944.8424032	5.237	75.212	
1618452944.8850188	5.237	75.212	
1618452944.92937	5.237	75.212	
1618452944.97247	5.237	75.212	
1618452945.0156052	5.237	75.212	
1618452945.0594492	5.237	75.75	
1618452945.103019	5.237	75.75	
1618452945.1463466	5.237	75.212	
1618452945.1913898	5.237	75.75	
1618452945.234651	5.237	75.212	
1618452945.2779977	5.237	75.75	
1618452945.3219745	5.237	75.212	
1618452945.3645527	5.237	75.212	
1618452945.4073148	5.237	75.75	
1618452945.451934	5.237	75.75	
1618452945.4949968	5.237	75.212	
1618452945.5373068	5.237	75.75	
1618452945.5827599	5.237	76.288	
1618452945.6259785	5.237	75.212	
1618452945.6693168	5.237	75.212	
1618452945.714063	5.237	75.75	
1618452945.756647	5.237	75.212	
1618452945.7996695	5.237	75.75	
1618452945.843404	5.237	76.288	
1618452945.8858979	5.237	75.75	
1618452945.928946	5.248	75.212	
1618452945.9742377	5.248	75.212	
1618452946.016876	5.248	75.75	
1618452946.0601642	5.248	75.75	
1618452946.1051157	5.248	75.75	
1618452946.14823	5.248	75.75	
1618452946.191905	5.248	75.75	
1618452946.235774	5.248	75.212	
1618452946.2786407	5.248	75.212	
1618452946.3213353	5.248	75.212	
1618452946.3650458	5.248	75.212	
1618452946.4090335	5.248	75.212	
1618452946.4513535	5.248	75.75	
1618452946.495523	5.248	75.212	
1618452946.5387912	5.248	75.212	
1618452946.5821722	5.248	75.75	
1618452946.6267552	5.248	75.212	
1618452946.6701562	5.248	75.212	
1618452946.713181	5.248	75.75	
1618452946.757781	5.248	75.212	
1618452946.8007941	5.248	75.75	
1618452946.8435857	5.248	75.75	
1618452946.8874066	5.248	75.75	
1618452946.9321668	5.248	75.75	
1618452946.9745023	5.248	75.212	
1618452947.0206642	5.248	75.75	
1618452947.0638936	5.248	75.212	
1618452947.107339	5.248	75.212	
1618452947.1525514	5.248	75.75	
1618452947.1953092	5.248	76.288	
1618452947.2378466	5.248	75.212	
1618452947.2817132	5.248	75.212	
1618452947.325608	5.248	75.75	
1618452947.3690476	5.248	75.212	
1618452947.4130542	5.248	75.212	
1618452947.455577	5.248	75.212	
1618452947.4988723	5.248	75.75	
1618452947.543721	5.248	75.75	
1618452947.5867376	5.248	75.75	
1618452947.6307974	5.248	75.212	
1618452947.6747928	5.248	75.212	
1618452947.7176409	5.248	75.75	
1618452947.7601316	5.225	75.75	
1618452947.8047795	5.225	75.75	
1618452947.8476765	5.225	75.212	
1618452947.8909643	5.225	75.75	
1618452947.9351206	5.225	75.75	
1618452947.9783108	5.225	75.212	
1618452948.0219	5.225	75.212	
1618452948.0664828	5.225	75.212	
1618452948.1099904	5.225	75.75	
1618452948.1527429	5.225	75.75	
1618452948.1965072	5.225	75.212	
1618452948.2393289	5.225	75.75	
1618452948.2820623	5.225	75.75	
1618452948.3269014	5.225	76.288	
1618452948.369368	5.225	75.75	
1618452948.4117706	5.225	75.75	
1618452948.4566965	5.225	75.212	
1618452948.5001135	5.225	76.288	
1618452948.5435836	5.225	75.75	
1618452948.5882468	5.225	76.288	
1618452948.630854	5.225	75.212	
1618452948.673422	5.225	75.75	
1618452948.7170775	5.225	75.75	
1618452948.7598162	5.248	76.288	
1618452948.8028347	5.248	75.75	
1618452948.8502634	5.248	76.288	
1618452948.8932698	5.248	75.75	
1618452948.9366505	5.248	75.75	
1618452948.9824924	5.248	75.75	
1618452949.0259087	5.248	75.75	
1618452949.0693314	5.248	75.212	
1618452949.1134558	5.248	76.288	
1618452949.1558964	5.248	75.212	
1618452949.1986892	5.248	75.75	
1618452949.2427573	5.248	76.288	
1618452949.2863653	5.248	76.288	
1618452949.3288374	5.248	75.75	
1618452949.3732474	5.248	75.75	
1618452949.4163845	5.248	75.212	
1618452949.4599326	5.248	75.212	
1618452949.5047324	5.248	75.75	
1618452949.5478432	5.248	76.288	
1618452949.5908449	5.248	75.212	
1618452949.6345782	5.248	76.288	
1618452949.6769557	5.248	75.212	
1618452949.7193155	5.248	75.212	
1618452949.7637556	5.229	75.75	
1618452949.8080862	5.229	75.212	
1618452949.8505938	5.229	76.288	
1618452949.8957999	5.229	75.75	
1618452949.9390955	5.229	75.212	
1618452949.9829228	5.229	75.212	
1618452950.027759	5.229	75.75	
1618452950.0705814	5.229	75.75	
1618452950.1132526	5.229	75.75	
1618452950.157407	5.229	75.75	
1618452950.2002819	5.229	75.75	
1618452950.2435126	5.229	75.212	
1618452950.28759	5.229	75.212	
1618452950.3301716	5.229	75.75	
1618452950.3736544	5.229	75.75	
1618452950.4185195	5.229	76.288	
1618452950.461904	5.229	76.288	
1618452950.5054717	5.229	75.75	
1618452950.5496786	5.229	75.75	
1618452950.5925064	5.229	75.212	
1618452950.6350954	5.229	76.288	
1618452950.6789658	5.229	76.288	
1618452950.7218199	5.229	76.288	
1618452950.7651923	5.233	75.75	
1618452950.809766	5.233	76.288	
1618452950.8539178	5.233	75.75	
1618452950.8973205	5.233	75.75	
1618452950.9420667	5.233	75.75	
1618452950.9853997	5.233	75.75	
1618452951.0281405	5.233	75.212	
1618452951.0718558	5.233	75.212	
1618452951.1148105	5.233	75.75	
1618452951.157218	5.233	75.75	
1618452951.202343	5.233	75.75	
1618452951.2448325	5.233	76.288	
1618452951.28721	5.233	75.75	
1618452951.332357	5.233	75.75	
1618452951.3756828	5.233	75.75	
1618452951.4197063	5.233	76.288	
1618452951.4641838	5.233	75.75	
1618452951.5070362	5.233	75.75	
1618452951.5496306	5.233	76.288	
1618452951.5933979	5.233	75.75	
1618452951.6364298	5.233	75.75	
1618452951.6788447	5.233	75.75	
1618452951.72445	5.225	75.75	
1618452951.767097	5.225	75.75	
1618452951.8107054	5.225	75.75	
1618452951.8554447	5.225	76.288	
1618452951.8988998	5.225	75.75	
1618452951.9423409	5.225	76.288	
1618452951.9863145	5.225	76.288	
1618452952.0288947	5.225	75.75	
1618452952.0714314	5.225	76.288	
1618452952.115458	5.225	75.212	
1618452952.1587157	5.225	76.288	
1618452952.2010112	5.225	75.75	
1618452952.2446644	5.225	75.212	
1618452952.2878547	5.225	75.75	
1618452952.3314633	5.225	75.75	
1618452952.3759933	5.225	75.75	
1618452952.4191506	5.225	75.75	
1618452952.4618914	5.225	76.288	
1618452952.5060654	5.225	76.288	
1618452952.5486667	5.225	75.212	
1618452952.591209	5.225	76.288	
1618452952.6354802	5.225	76.288	
1618452952.678695	5.225	76.288	
1618452952.7215478	5.221	75.75	
1618452952.7667198	5.221	76.288	
1618452952.80998	5.221	76.288	
1618452952.8536053	5.221	75.75	
1618452952.8985724	5.221	76.288	
1618452952.9413202	5.221	75.75	
1618452952.9840147	5.221	76.288	
1618452953.0276194	5.221	76.288	
1618452953.0703347	5.221	75.75	
1618452953.113913	5.221	76.288	
1618452953.1578245	5.221	76.288	
1618452953.2002501	5.221	75.75	
1618452953.243567	5.221	76.288	
