time	W	temp4	temp5	temp6	temp7
1618451681.2460492	10.107	75.0	79.0	81.0	69.0	
1618451681.281975	10.107	75.0	80.0	81.0	69.0	
1618451681.316465	10.107	74.0	79.0	80.0	70.0	
1618451681.3503845	10.107	74.0	79.0	81.0	70.0	
1618451681.3825803	10.107	74.0	80.0	81.0	70.0	
1618451681.4175184	10.107	75.0	80.0	81.0	70.0	
1618451681.4525826	10.107	74.0	79.0	81.0	69.0	
1618451681.4928765	10.107	75.0	79.0	80.0	70.0	
1618451681.531847	10.107	75.0	79.0	81.0	70.0	
1618451681.571249	10.107	74.0	79.0	80.0	70.0	
1618451681.607509	10.107	75.0	80.0	81.0	70.0	
1618451681.6458194	10.107	74.0	80.0	80.0	70.0	
1618451681.6826363	10.107	75.0	80.0	80.0	69.0	
1618451681.71863	10.107	75.0	80.0	80.0	70.0	
1618451681.7560842	10.107	76.0	79.0	81.0	69.0	
1618451681.79349	10.107	75.0	79.0	81.0	69.0	
1618451681.8272622	10.107	75.0	79.0	81.0	70.0	
