time	W	temp4	temp5	temp6	temp7
1618452373.0860195	9.378	79.0	84.0	85.0	74.0	
1618452373.1483285	9.699	78.0	83.0	84.0	73.0	
1618452373.208945	9.699	78.0	83.0	84.0	73.0	
1618452373.2710946	9.699	77.0	82.0	83.0	73.0	
1618452373.3332	9.699	77.0	82.0	83.0	73.0	
1618452373.3918748	9.699	78.0	82.0	84.0	73.0	
1618452373.4533165	9.699	78.0	83.0	84.0	73.0	
1618452373.5118892	9.699	78.0	83.0	84.0	74.0	
1618452373.5704105	9.699	79.0	83.0	84.0	74.0	
1618452373.6295846	9.699	79.0	83.0	84.0	74.0	
1618452373.6896088	9.699	79.0	84.0	85.0	74.0	
1618452373.7504332	9.699	78.0	84.0	85.0	74.0	
1618452373.8069975	9.699	79.0	84.0	85.0	74.0	
1618452373.8671114	9.699	79.0	84.0	85.0	74.0	
1618452373.9262834	9.699	78.0	83.0	84.0	74.0	
1618452373.9881885	9.699	77.0	83.0	84.0	73.0	
1618452374.048691	9.828	77.0	82.0	84.0	73.0	
1618452374.110527	9.828	77.0	82.0	83.0	73.0	
1618452374.1701565	9.828	78.0	83.0	84.0	73.0	
1618452374.2306368	9.828	78.0	83.0	84.0	73.0	
1618452374.2868936	9.828	78.0	83.0	84.0	74.0	
1618452374.3507123	9.828	78.0	83.0	84.0	74.0	
1618452374.4091997	9.828	79.0	83.0	85.0	74.0	
1618452374.4698195	9.828	79.0	84.0	84.0	74.0	
1618452374.5275066	9.828	79.0	84.0	84.0	74.0	
1618452374.5878026	9.828	79.0	84.0	85.0	74.0	
1618452374.6482227	9.828	78.0	84.0	85.0	74.0	
1618452374.711163	9.828	77.0	83.0	84.0	74.0	
1618452374.7725413	9.828	78.0	83.0	84.0	74.0	
1618452374.8338616	9.828	78.0	82.0	83.0	73.0	
1618452374.8957112	9.828	77.0	82.0	83.0	73.0	
1618452374.956577	9.828	78.0	83.0	83.0	73.0	
1618452375.0133622	9.828	78.0	83.0	84.0	74.0	
1618452375.0731974	9.145	79.0	83.0	84.0	74.0	
1618452375.133465	9.145	78.0	84.0	85.0	74.0	
1618452375.1954248	9.145	78.0	83.0	84.0	73.0	
1618452375.2570791	9.145	77.0	82.0	84.0	74.0	
1618452375.3182113	9.145	77.0	82.0	84.0	73.0	
1618452375.3798845	9.145	77.0	82.0	83.0	73.0	
1618452375.4396744	9.145	78.0	82.0	84.0	73.0	
