time	W	temp4	temp5	temp6	temp7
1618509799.5332496	10.061	77.0	82.0	84.0	73.0	
1618509799.5915828	10.061	78.0	83.0	84.0	73.0	
1618509799.6514847	10.061	78.0	83.0	84.0	73.0	
1618509799.7110014	10.061	77.0	83.0	84.0	73.0	
1618509799.7683973	9.809	78.0	83.0	84.0	73.0	
1618509799.8267066	9.809	78.0	83.0	84.0	73.0	
1618509799.8875256	9.809	78.0	83.0	84.0	73.0	
1618509799.9489167	9.809	78.0	83.0	84.0	73.0	
1618509800.005844	9.809	78.0	83.0	84.0	73.0	
1618509800.0658002	9.809	78.0	83.0	84.0	73.0	
1618509800.124059	9.809	78.0	83.0	84.0	74.0	
1618509800.1831188	9.809	78.0	83.0	84.0	74.0	
1618509800.2437072	9.809	78.0	83.0	84.0	73.0	
1618509800.3028023	9.809	78.0	83.0	84.0	73.0	
1618509800.3632233	9.809	78.0	83.0	84.0	73.0	
1618509800.4213283	9.809	78.0	83.0	85.0	74.0	
1618509800.4823813	9.809	77.0	82.0	83.0	73.0	
1618509800.5465548	9.809	76.0	82.0	82.0	73.0	
1618509800.606486	9.809	77.0	81.0	83.0	72.0	
1618509800.6683066	9.809	77.0	81.0	82.0	72.0	
1618509800.72931	9.809	77.0	82.0	83.0	72.0	
1618509800.7884245	9.89	77.0	82.0	83.0	73.0	
1618509800.8481524	9.89	78.0	83.0	84.0	73.0	
1618509800.9062498	9.89	78.0	83.0	84.0	73.0	
1618509800.964032	9.89	78.0	83.0	84.0	73.0	
1618509801.0234425	9.89	78.0	83.0	84.0	74.0	
1618509801.081724	9.89	78.0	83.0	84.0	74.0	
1618509801.1390378	9.89	78.0	83.0	84.0	74.0	
1618509801.1978705	9.89	78.0	84.0	84.0	73.0	
1618509801.2633185	9.89	77.0	83.0	83.0	73.0	
1618509801.322793	9.89	78.0	83.0	84.0	73.0	
1618509801.3825471	9.89	78.0	83.0	84.0	74.0	
