time	W	temp4	temp5	temp6	temp7
1618508344.56343	9.813	76.0	81.0	82.0	71.0	
1618508344.622582	9.813	76.0	81.0	82.0	71.0	
1618508344.6816013	9.813	76.0	81.0	82.0	71.0	
1618508344.7372985	9.836	76.0	81.0	82.0	71.0	
1618508344.79535	9.836	76.0	81.0	82.0	71.0	
1618508344.8541567	9.836	76.0	81.0	82.0	71.0	
1618508344.9108455	9.836	76.0	81.0	83.0	71.0	
1618508344.97092	9.836	76.0	81.0	82.0	71.0	
1618508345.0278897	9.836	76.0	81.0	82.0	71.0	
1618508345.0869706	9.836	76.0	81.0	82.0	71.0	
1618508345.145644	9.836	75.0	81.0	82.0	71.0	
1618508345.2012668	9.836	76.0	81.0	82.0	71.0	
1618508345.2615995	9.836	76.0	81.0	82.0	71.0	
1618508345.3186102	9.836	76.0	81.0	82.0	71.0	
1618508345.374049	9.836	76.0	81.0	82.0	71.0	
1618508345.4300916	9.836	76.0	81.0	83.0	72.0	
1618508345.4908562	9.836	76.0	81.0	82.0	72.0	
1618508345.5499146	9.836	76.0	81.0	82.0	71.0	
1618508345.6061432	9.836	76.0	81.0	82.0	72.0	
1618508345.6637042	9.836	76.0	81.0	82.0	71.0	
1618508345.7214758	9.897	76.0	81.0	83.0	72.0	
1618508345.7775304	9.897	76.0	81.0	83.0	72.0	
1618508345.8349707	9.897	76.0	81.0	82.0	72.0	
1618508345.8909054	9.897	76.0	82.0	83.0	72.0	
1618508345.951028	9.897	76.0	81.0	82.0	71.0	
1618508346.009577	9.897	75.0	81.0	82.0	71.0	
1618508346.0680902	9.897	76.0	81.0	82.0	71.0	
1618508346.1235564	9.897	76.0	82.0	82.0	71.0	
1618508346.1816423	9.897	76.0	81.0	82.0	71.0	
1618508346.2394214	9.897	76.0	81.0	83.0	71.0	
1618508346.2971635	9.897	76.0	81.0	82.0	72.0	
1618508346.354722	9.897	76.0	81.0	83.0	72.0	
1618508346.4193976	9.897	75.0	80.0	81.0	71.0	
1618508346.4756675	9.897	76.0	81.0	82.0	71.0	
1618508346.533178	9.897	76.0	81.0	82.0	72.0	
1618508346.588981	9.897	76.0	81.0	83.0	72.0	
1618508346.646062	9.897	76.0	82.0	83.0	72.0	
1618508346.706856	9.897	76.0	81.0	82.0	72.0	
1618508346.7665658	9.542	75.0	81.0	82.0	71.0	
1618508346.8272035	9.542	76.0	81.0	82.0	71.0	
1618508346.8868413	9.542	76.0	81.0	82.0	71.0	
1618508346.9438946	9.542	76.0	81.0	82.0	72.0	
1618508346.999986	9.542	76.0	81.0	83.0	72.0	
1618508347.0562384	9.542	76.0	82.0	83.0	72.0	
1618508347.1133626	9.542	76.0	81.0	83.0	72.0	
1618508347.1706736	9.542	76.0	81.0	82.0	72.0	
1618508347.2285938	9.542	76.0	81.0	82.0	72.0	
